,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Name,sub_catagory,description,catagory
102,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,Lemon Honey Glazed Sous Vide Corn On The Cob ,,"Key Ingredients: young corn on the cob, honey, lemon juice, garlic cloves (smashed), celery stalk, chives, carrot, salt, paprika powder, parsley, plastic bag, food thermometer",snacks
103,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,"Quinoa, Couscous And Beetroot Tikki ",,"Key Ingredients: oil, quinoa, couscous, potato, beetroot, spinach, oats, ginger paste, garlic paste",snacks
104,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,Sous-Vide Salmon Tikka ,,"Key Ingredients: Norwegian salmon, black garlic pickle, butter, butchery bag, smoked yogurt, home made prawn crisp, edible flower, salt",snacks
105,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,Tiny Vada Pao ,,"Key Ingredients: potatoes (boiled and mashed), garlic, ginger, cumin seeds, coriander cumin powder, red chilli powder / cayenne pepper, turmeric, lime juice, oil, salt, chickpea flour, salt, to season, red chillli powder, water, oil to deep fry, pao bread, oil, tamarind sauce, green chutney, sweet yogurt",snacks
106,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,Tulsi Ajwain Ka Mahi Tikka ,,"Key Ingredients: river sole fish, basil paste, ajwain, ginger and garlic paste, green chilli paste, garam masala powder, cardamom powder, hung curd, dairy cream, salt, mustard oil, kasuri methi, lemon juice",snacks
107,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,Baked Ragi Chakli ,,"Key Ingredients: ragi flour, besan flour, ginger, chili, garlic paste, salt, oil",snacks
108,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,Escabeche ,,"Key Ingredients: carrot, water chestnuts, coconut milk, pineapple, negi (welsh onion), red quinoa, himalayan salt, black pepper, sweet corn, coriander green, lemon, micro green",snacks
109,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,Filo Pizza ,,"Key Ingredients: filo pastry, himalayan salt, black pepper, salted butter, tomato sauce, broccoli, button mushroom, green zucchini, yellow zucchini, capsicum yellow, capsicum green, capsicum red, pizza spice mix, mozzarella cheese",snacks
110,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,Nazaqati Boti Kebab ,,"Key Ingredients: mutton cubes (extra clean, from male goat thigh), ginger paste, raw papaya paste, white onion paste, brown onion, desi ghee, yellow chilli powder, coriander powder, salt, garam masala, potli masala, chana dal flavour, curd, rose petal paste, saffron, poppy seeds paste, cashew paste, almond paste, chiroli paste, dessicated coconut poqder, kewra, clove, green cardamom",snacks
111,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,Almond And Cranberry Poha ,,"Key Ingredients: almond flakes, onion, poha, cranberries (frozen/ dried), salt, oil, curry leaves, green chilies, fresh coconut",snacks
112,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,Almond And Raw Banana Galawat ,,"Key Ingredients: almond slivers, raw banana (boiled), almond paste, cooking cream, refined oil, mace powder, cardamom powder , ginger garlic paste, garam masala powder, red chilli powder, salt, tempura batter",snacks
113,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,Baked Namakpara With Roasted Almond Dip ,,"Key Ingredients: almonds (crushed), tomato, garlic cloves, basil sprig, lemon, salt, pepper, For namak para:, refined flour, sugar, salt, olive oil, water",snacks
114,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,Grilled Almond Barfi (Sugar Free) ,,"Key Ingredients: khoya, sweetener (optional), almonds (crushed)",snacks
115,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,Anjeer Kaju Roll ,,"Key Ingredients: cashew nuts, figs, sugar, pistachio, green cardamom powder, saffron, honey, beetroot juice",snacks
116,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,Chocolate Samosa ,,"Key Ingredients: refined flour, desi ghee, black cardamom seeds, chocolate block, almonds, cashew nuts, pistachio, sugar, garam masala powder, oil",snacks
117,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,Checkerboard Cookies ,,"Key Ingredients: Refined flour (maida), Sugar, Butter, Milk powder, Baking powder, Vanilla powder, Glucose powder, Caramel colour",snacks
118,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,Kalmi Kebab ,,"Key Ingredients: Chicken thigh leg, Yogurt, Ginger-garlic paste, Lemon juice, Turmeric powder, Caraway seeds, Cashew nut powder, Green cardamom powder, Black pepper (crushed), Fresh cream, Refined oil",snacks
119,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,Baked Shankarpali Recipe ,,"Key Ingredients: Whole wheat flour (atta), Refined flour (maida), Garlic cloves (crushed), Salt, Red chilli powder, Chaat masala, Cumin powder, Tomato puree, Ghee",snacks
120,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,Baked Multigrain Murukku ,,"Key Ingredients: Oats, Ragi flour (bhakri Atta), Wheat flour, Rice flour, Urad dal flour (dry roast and grind the dal to a fine powder), Cumin seeds, Green chillies, Ginger, Salt, Oil",snacks
121,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,Baked Namak Para ,,"Key Ingredients: Whole wheat flour (atta), Refined flour (maida), Baking powder, Ghee, Salt, Carom seeds (ajwain)",snacks
122,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,Dates And Nuts Ladoo ,,"Key Ingredients: dates (pitted), mixed nuts (almonds, cashews, walnuts, pistachios, peanuts), dessicated coconut (optional)",snacks
123,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,Cheese &amp; Jalapeno Stuffed Kachori ,,"Key Ingredients: आटा, अजवाइन, तेल, तेल, नमक, पनीर, चेडर चीज़, जलपीनो",snacks
124,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,Nacho Chips ,,"Key Ingredients: कॉर्न मील फलोर, साबुत गेंहू का आटा, तेल ",snacks
125,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,Kale Channe Ki Chaat ,,"Key Ingredients: काला चना, 4-5 घंटे भिगो दें, धनिया , हरी मिर्च, प्याज, आलू-उबला हुआ, छिलकर कटा हुआ, नमक , चाट मसाला, पिसा जीरा (, नींबू का रस",snacks
126,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,Paneer Anardana Kebab ,,"Key Ingredients: पनीर, हरी शिमला मिर्च (एक इंच चकोर टुकड़ों में कटी हुई), टमाटर  (एक इंच चकोर टुकड़ों में कटी हुई), तेल, चाट मसाला, मैरीनेशन के लिए:, अदरक का पेस्ट, लहसुन का पेस्ट, क​शमिरी लाल मिर्च पाउडर, हल्दी पाउडर, गरम मसाला पाउडर, अनारदाना पाउडर, फ्रेश क्रीम, नींबू का रस , नमक ",snacks
127,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,Baked Namakpara With Roasted Almond Dip ,,"Key Ingredients: बादाम (क्रशड), टमाटर, लहसुन की कलियां, बैजल की टहनी, नींबू, नमक , कालीमिर्च , मैदा, चीनी, नमक, जैतून का तेल, पानी",snacks
128,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,Nazuk Gosht Ki Seekh ,,"Key Ingredients: लैंब लेग (बोनलेस), किडनी फैट, ब्राउन प्याज, अदरक, लहसुन, प्याज, ताजा हरा धनिया, लाल मिर्च पाउडर, गरम मसाला, नमक, घी",snacks
129,129.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,Chandani Kabab ,,"Key Ingredients: पनीर, सीताफल, मक्खन, जावित्री, हरी इलाइची, क्रीम , पीली मिर्च पाडउर, नमक, चना पाउडर, ताजी ब्रेड, घी",snacks
130,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,Moonglet ,,"Key Ingredients: धुली मूंग दाल, पानी (भिगोने और पीसने के लिए), नमक, हरी मिर्च, बेकिंग सोडा, तेल (पैनकेक के लिए), प्याज, टमाटर , शिमला मिर्च, ताजा हरा धनिया ",snacks
131,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,Dahi Vada ,,"Key Ingredients: धुली उड़द दाल 5 से 6 घंटे भीगी हुई और दाल का पेस्ट बना लें। , तेल , दही , नमक, जीरा पाउडर, हरा धनिया, कालीमिर्च, लाल मिर्च पाउडर, काला नमक, चाट मसाला",snacks
132,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,Ussal Pav ,,"Key Ingredients: प्याज , लहसुन, सौंफ, साबुत धनिया, जीरा, लौंग, का​लीमिर्च साबुत, बड़ी इलाइची, हरी इलाइची, लाल मिर्च, सूखा नारियल, ड्राई सफेद मटर",snacks
133,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,Fish With Jamun Sauce ,,"Key Ingredients: जामुन, चीनी, मिर्च, लहसुन की कलियां, जीरा पाउडर, फिश फिलेट, सूजी, नमक, पालक",snacks
134,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,Paneer Tikki ,,"Key Ingredients: पनीर (मैश), आलू (उबालकर छीला हुआ), सिंघाडे का आटा, सेंधा नमक, काली मिर्च, हरी मिर्च, तुलसी के पत्ते, घी",snacks
135,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,Dahi Lasooni Chicken ,,"Key Ingredients: चिकन (बोनलेस क्यूब्स साइज), चीज, लहसुन, अदरक लहसुन का पेस्ट, हरा धनिया, हरी मिर्च पेस्ट, क्रीम, दही , काजू पेस्ट, नमक, काला नमक, गरम मसाला, चाट मसाला, मक्खन",snacks
136,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,Pesto Fish Kebabs ,,"Key Ingredients: किंग फिश एक इंच टुकड़ों को में कटे हुए, लाल शिमला मिर्च एक इंच टुकड़ों को में कटे हुए, बेजल पेस्तो, वाइट वाइन विनेगर, नमक, कुकिंग स्प्रे",snacks
137,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,Sangri Ki Shikampuri ,,"Key Ingredients: सांगरी, चना दाल, साबुत गरम मसाला, साबुत लाल मिर्च, गुलाब जल, नमक, प्याज, लाल मिर्च पाउडर, हरा धनिया, रोस्टेड चना दाल, प्रोस्सेड चीज, घी",snacks
138,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,Reshmi Tikka ,,"Key Ingredients: चिकन (टुकड़ों में कटा हुआ), रिफाइंड तेल, हल्दी पाउडर, अदरक-लहसुन का पेस्ट, मलाई, दही, नींबू, गरम मसाला, नमक, जीरा, धनिया पाउडर, कालीमिर्च, कबाब चिनी, हरी इलाइची, दालचीनी स्टिक, लौंग, आमचूर पाउडर",snacks
139,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,"Almond, Sweet Potato And Pomegranate Chaat ",,"Key Ingredients: बादाम, उबली हुई शकरकंदी, सफेद मटर, प्याज, टमाटर, चाट मसाला, हरी मिर्च, नींबू का रस, ताजा हरा धनिया, पुदीने की चटनी, सौंठ चटनी, लाल मिर्च पाउडर ",snacks
140,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,Caramelized Sesame Smoked Almonds ,,"Key Ingredients: साबुत बादाम, सफेद और काले तिल, चीनी, रोजमेरी, लाल मिर्च पाउडर, नमक या सेंधा नमक ",snacks
141,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,Bread Chana Basket ,,"Key Ingredients: ब्रेड स्लाइस वाइट/ब्राउन, मक्खन, चना (उबले हुए), प्याज, टमाटर, जीरा, अदरक लहसुन का पेस्ट, लाल मिर्च पाउडर, चना मसाला, हल्दी पाउडर, तेल, नमक ",snacks
142,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,Oven-Roasted Falafel ,,"Key Ingredients: छोले, प्याज, लहसुन की कलियां, पासर्ले, हरा धनिया, जीरा पाउडर, नमक, चिली फलेक्स, गेंहू का आटा, बेकिंग पाउडर, कनोला आॅयल , तज्ताजिकी, खीरा, लाल प्याज ",snacks
143,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,Bachka ,,"Key Ingredients: बेसन, पानी, सरसों का तेल, अदरक लहसुन का पेस्ट, हरी मिर्च, हरा धनिया, जीरा, गरम मसाला पाउडर, हल्दी पाउडर, लाल मिर्च पाउडर, नमक, काला चना, प्याज",snacks
144,144.0,144.0,144.0,144.0,144.0,144.0,0.0,,Tex Mex Veggie Burrito ,vegetarian,"Key Ingredients: For Veggie Burrito: , guacamole, jalapeno, mix greens, wheat tortilla (warm), brown rice, corn , refried beans, onion, cilantro, roughly chopped paneer, cilantro, mango puree, chipotle sauce, tomato, cilantro, lemon, Salt",
145,145.0,145.0,145.0,145.0,145.0,145.0,1.0,,Zaitooni Subz Biryani ,vegetarian,"Key Ingredients: basmati rice, Green olives, Black olives, Carrots (cut into ½ inch cube), Babycorn (cut into ½ inch cubes), Zucchini (cut into ½ inch cubes), diced mushroom, Broccoli florets, green peas (shelled), Few threads of saffron, milk, Oil (for frying), onion, Green cardamom, Black cardamom, Cloves, cinnamom, Bay leaf, red chilli pickle paste, green chilli, coriander powder, turmeric powder, red chilli powder, garam masala powder, salt, fresh coriander leaves, fresh mint, kewra essence, Ginger (cut into thin strips)",
146,146.0,146.0,146.0,146.0,146.0,146.0,2.0,,Crunchy Vegetable Dal Sattu Croquettes ,vegetarian,"Key Ingredients: red lentils or masoor dal (half-boiled), potato (grated), carrot, French beans, Bread slices, ground chickpea flour (sattu), Green chillies, ginger, onions, garlic (minced), salt, sugar, chaat masala, red chilli powder, garam masala, corn flour, besan, Bread crumbs for crunchyness, coriander, Refined oil (for fryingP)",
147,147.0,147.0,147.0,147.0,147.0,147.0,3.0,,Sugar Free Modak ,vegetarian,"Key Ingredients: seedless dates, almonds, cashew nuts, walnuts, raisins, dry coconut, poppy seeds, ghee",
148,148.0,148.0,148.0,148.0,148.0,148.0,4.0,,Beetroot Modak ,vegetarian,"Key Ingredients: gram flour (besan), semolina (rava/sooji), beetroot colour or two oven cooked beetroot paste , water, Oil (for frying), For sugar syrup:, sugar, water, cardamom powder, lemon juice, cashews (kaju)",
149,149.0,149.0,149.0,149.0,149.0,149.0,5.0,,Active Charcoal Modak ,vegetarian,"Key Ingredients: For modak:, gram flour (besan), semolina (rava/suji), active charcoal, water, Oil (for frying), sugar, water, cardamom powder, lemon juice, cashews (kaju)",
150,150.0,150.0,150.0,150.0,150.0,150.0,6.0,,Flax Seed And Beetroot Modak ,vegetarian,"Key Ingredients: rice flour, salt, oil (for greasing), beetroot puree, Tossed flax seeds (for topping), fresh coconut, jaggery, poppy seeds, green cardamom powder, nutmeg powder",
151,151.0,151.0,151.0,151.0,151.0,151.0,7.0,,Saffron And Sesame Modak ,vegetarian,"Key Ingredients: rice flour, salt, oil (for greasing), saffron water, Sesame seeds (for topping), fresh coconut, jaggery, poppy seeds, green cardamom powder, nutmeg powder",
152,152.0,152.0,152.0,152.0,152.0,152.0,8.0,,Ghavan ,vegetarian,"Key Ingredients: raw rice, salt, Oil (as needed)",
153,153.0,153.0,153.0,153.0,153.0,153.0,9.0,,Ney Appam ,vegetarian,"Key Ingredients: raw rice, jaggery, banana, baking soda, coconut, cardamom powder, ghee/oil",
154,154.0,154.0,154.0,154.0,154.0,154.0,10.0,,Mango Basil Colada ,vegetarian,"Key Ingredients: fresh cut mangoes, coconut water, coconut cream, Ice, Basil leaves, sugar",
155,155.0,155.0,155.0,155.0,155.0,155.0,11.0,,Beyond The Ozone ,vegetarian,"Key Ingredients: For vanilla sponge:, all purpose flour, cornstarch, salt, baking soda, granulated sugar, unsalted butter, thick buttermilk, vanilla essence, For mango cream cheese layer:, mango pulp, mascarpone cream cheese, whipping cream, agar agar flakes (soaked in 1/2 cup water), For mango pulp:, Fresh alphanso mangoes (cut), sugar (for 1 kg puree), For mango filling:, mango pulp, mango, For yellow chocolate spray:, white chocolate, cocoa butter, yellow food colour",
